SK_ID_CURR,TARGET
101064,0.04470349620980314
101079,0.04610513074061014
101087,0.08310441514433377
101090,0.062089999809806326
101092,0.117688522260036
101097,0.11954787158058186
101099,0.022425260084997962
101107,0.12033591961644377
101118,0.1710702601039733
101125,0.10631727930738055
101126,0.056773419652473664
101128,0.06736417610192542
101136,0.2076130392491768
101140,0.09935345355542383
101149,0.1111150509399048
101160,0.05052684656653078
101169,0.03972637496392273
101181,0.11385321427704528
101186,0.07705896852859655
101190,0.10774898500023428
101193,0.16850113315476403
101194,0.1246828317771771
101198,0.10308096770030913
101200,0.029199124569936785
101204,0.10232733775799277
101211,0.06533749186507234
101213,0.08902663067691748
101223,0.1516345602105568
101225,0.13798289649483578
101237,0.12403608302121959
101243,0.10034133644862482
101244,0.12806932904851884
101258,0.04878224627633178
101259,0.1482675995540662
101268,0.07425954288017603
101269,0.04530783128243245
101271,0.1080745744645796
101279,0.03766337196293803
101281,0.049943667792748454
101287,0.12041148494997395
101292,0.05530037570155443
101294,0.10014817127474304
101296,0.07281483136082034
101297,0.06268624141355246
101299,0.04578592550973952
101301,0.07190524371936798
101305,0.06403072446532833
101308,0.08874697471516965
101318,0.051710215991841765
101327,0.1372722295146173
101329,0.1033254451513725
101332,0.06887722092679086
101337,0.09186671486280701
101343,0.0699461270652311
101345,0.08719586495472183
101346,0.028752974041688834
101353,0.03468023832891021
101354,0.18806082360360998
101355,0.04793291923555465
101356,0.030277390799309082
101362,0.11378948201871672
101363,0.11959354038759999
101365,0.03745687603078728
101366,0.10120322026597282
101367,0.26095003714262965
101368,0.04229356947958762
101374,0.19876611135247182
101380,0.05355868708996851
101383,0.025886625021553405
101398,0.028885272803072487
101399,0.05748829802050822
101401,0.08063671225485436
101412,0.12420769846644596
101426,0.055539522706873345
101427,0.15211849572066133
101428,0.07040593193325988
101429,0.0700336585691851
101434,0.07306742274979133
101440,0.1798092501920882
101448,0.11329199415906313
101449,0.0679424866919926
101465,0.10791843980987546
101467,0.10243186448798045
101472,0.19076869433367702
101478,0.05897576207373517
101497,0.063776076850435
101504,0.025214529040628753
101547,0.137422697872437
101548,0.1365908551857709
101555,0.066235188022482
101570,0.03999531170208251
101572,0.08964717018681116
101578,0.14715933236168788
101580,0.09294327451635308
101588,0.0908958732600358
101602,0.11134458452305254
101610,0.11685169168629421
101614,0.030730017427038025
101616,0.11635264503311386
101643,0.13202138437342587
101644,0.03962766614916582
101649,0.12014590649993047
101650,0.08322966656306878
101665,0.022150801579979576
101667,0.21271322230702303
101669,0.07318036366254235
101674,0.1398082777065703
101675,0.06370922201031343
101678,0.06278873600059907
101682,0.17919971801965537
101686,0.046290166340275295
101697,0.12184959559279489
101700,0.11376485498596138
101711,0.03722584841628327
101714,0.09168463211042246
101715,0.14564117038438973
101728,0.0808361980036131
101732,0.10325110619066193
101757,0.04370801190444209
101758,0.18545590140000667
101759,0.09254769802115127
101762,0.03920560324838447
101764,0.056924972657516
101780,0.12787206093268658
101784,0.058021618241748694
101789,0.022887504412539644
101816,0.05503633076036637
101819,0.05983078348785638
101827,0.08824551087296031
101863,0.03987698072473605
101867,0.10479470273553661
101870,0.05273720800549382
101873,0.09328954587282132
101878,0.05423796518262424
101879,0.04710262735016882
101880,0.04708826685346627
101887,0.1404182342715387
101897,0.06454379157296937
101901,0.09351390351224072
101903,0.1592702962320317
101920,0.021548837385026116
101921,0.030852460136333356
101922,0.05356568276016836
101961,0.23039430641864547
101962,0.0779850071315171
101971,0.04884323967522966
101976,0.09797186790239647
102002,0.12738269117548995
102005,0.036212242209365156
102007,0.10180064588967828
102017,0.027170275772707853
102019,0.10287066520257891
102029,0.07081718265148049
102051,0.13210538305955086
102052,0.057172755435526586
102054,0.07785254242452522
102062,0.05461600326053822
102067,0.05039115268684736
102068,0.06819040341425667
102070,0.07607493155796745
102090,0.0492119176105117
102092,0.18308405931134347
102099,0.13385478450969227
102100,0.07406335973605004
102112,0.14515006125409066
102113,0.1589116323720444
102122,0.04575830820946217
102123,0.02080949875318988
102125,0.10213432388871635
102126,0.15396665523119188
102146,0.11002176728184912
102147,0.07940657195615845
102151,0.10329070643367341
102158,0.036203857770483926
102159,0.06042938513774543
102162,0.1963212635969388
102165,0.03852792621175765
102166,0.07224691299096891
102174,0.04250986956546837
102193,0.04284284030119562
102198,0.06682504843670686
102205,0.0334976626120706
102206,0.04416827340931157
102218,0.04334357376066628
102221,0.0469620075224492
102230,0.062081268499129136
102238,0.0916815063284242
102248,0.031954380736340375
102252,0.13460561108312177
102259,0.1318897119164324
102262,0.07136140066032483
102273,0.054529308037781554
102286,0.0366063529948539
102293,0.04300301297865764
102294,0.11168769090584868
102296,0.048255703296371286
102298,0.10549541704969663
102303,0.011363050283035114
102309,0.06863000529859185
102315,0.0803783085721959
102340,0.1165096780139877
102342,0.06860251464175673
102344,0.04046186587090379
102346,0.1092503708174957
102347,0.03454643125755405
102374,0.06089817587521941
102380,0.06488776812447611
102387,0.08224137957493868
102393,0.12645475545338078
102403,0.041926442992615956
102413,0.1015485774983445
102414,0.023234861480733796
102415,0.06137794488972354
102416,0.13510002005855756
102439,0.06174842365829677
102441,0.034736928068537405
102443,0.17413478675253655
102444,0.05229202984459567
102445,0.16301874955549814
102448,0.0986306186036079
102449,0.05694615884205308
102450,0.10254061572371614
102456,0.15198850186512142
102458,0.07296294112423693
102459,0.1033546903166415
102465,0.039412382509173755
102470,0.16655758820968403
102471,0.11499099007442277
102475,0.06292429489473125
102476,0.123956483315357
102506,0.148020071757022
102509,0.030905286584625512
102519,0.08243831019678835
102522,0.10576068548524246
102545,0.05743670073034608
102549,0.1877449587199644
102562,0.044548198011615525
102563,0.054193099970255655
102568,0.07974521842375373
102582,0.1351284415628666
102592,0.12051765198894177
102597,0.19815228801421073
102605,0.06488666985456719
102614,0.06433980731179954
102617,0.09725229405359045
102634,0.15958131843611661
102652,0.06032682487074833
102655,0.05734679701312532
102671,0.04752013390740625
102694,0.048156228237991504
102701,0.24661000504057828
102703,0.08066401471982679
102704,0.04068015330292868
102713,0.12913803094143278
102720,0.08099167214842572
102731,0.11793919126451317
102733,0.15732534340358864
102749,0.04352890123032817
102755,0.07483152706610915
102763,0.12326124586749398
102770,0.1347941641532588
102772,0.07674646060806208
102799,0.13569082083971865
102838,0.11313251711736037
102854,0.042513374126759235
102862,0.05980678484340924
102863,0.05663006008136146
102867,0.052480933751707544
102868,0.06399399320510277
102878,0.0937431569538723
102887,0.11278886556695716
102898,0.06204826522438228
102904,0.1119026954918996
102912,0.15527095220572773
102919,0.0637344769467449
102927,0.14362116803623473
102932,0.07887345933998546
102933,0.1240127681745191
102935,0.03885978127298336
102958,0.103484047977511
102969,0.12107254241862482
102971,0.07909653035861097
102975,0.1028016438597318
102979,0.11306819973337509
102982,0.089943168622725
102987,0.07806390726883339
102989,0.07479128993507722
102995,0.06847900302627295
102996,0.06294675101757381
103000,0.07288939984326434
103001,0.05622756502938173
103004,0.0692604281687509
103010,0.04376902167352947
103025,0.1341969371341366
103029,0.15628180960965848
103046,0.13919883650138556
103056,0.06874911756894168
103062,0.0420187148305733
103078,0.06176780200974797
103083,0.10188154630838152
103092,0.05556454241701523
103096,0.12939265775723677
103097,0.102861387769662
103102,0.16199222543409567
103112,0.11506059147556633
103132,0.07932841657318193
103144,0.16873888003629714
103145,0.1942330937029041
103146,0.12887346098499694
103147,0.11736735851627583
103158,0.06806382065898794
103171,0.10493483963415828
103173,0.06328540086165688
103184,0.13806871050117556
103195,0.1383185387368609
103196,0.043884880244919204
103206,0.1295976568150415
103230,0.04563247407008327
103231,0.09745458896490744
103232,0.10099434704955679
103239,0.05698481182752454
103240,0.08356100122236268
103243,0.07806188394392202
103252,0.14334984446120794
103258,0.07525889312985959
103259,0.10088284254237992
103279,0.07971886826926618
103280,0.044263522339962474
103286,0.07081905574679458
103287,0.0585561049844937
103290,0.06180873655377951
103298,0.07038278340263589
103315,0.022481102138231877
103319,0.056852087625982956
103334,0.07633183994212263
103336,0.1231948942485484
103345,0.07953555002578598
103368,0.08255365626301954
103371,0.04348023666831564
103377,0.15293841449982926
103398,0.04348114452464102
103404,0.09414525144702085
103408,0.2008205705313343
103410,0.14451905046410649
103418,0.03238428274520684
103420,0.16300268902401835
103432,0.07920276341447222
103433,0.028271502643245912
103436,0.029234336553096724
103440,0.1013972590848943
103453,0.07980889367316953
103459,0.03686097944908285
103460,0.0481848986138505
103461,0.0642706772010372
103462,0.06931621495960111
103473,0.16578456065359076
103474,0.16266270196029664
103475,0.13367187001962227
103478,0.11426433732995687
103480,0.041576633640049175
103484,0.062338726323509695
103494,0.07579682736435808
103513,0.17524691343780066
103515,0.08516309445912247
103516,0.16156274515395105
103525,0.08604785108199042
103541,0.11134416095330713
103544,0.0356316663681973
103562,0.09879533170502058
103570,0.11301494743142912
103572,0.07965572953836612
103574,0.0826147278949255
103575,0.07396455807247058
103591,0.09441016892213815
103594,0.0415169078158922
103609,0.09249827892943313
103613,0.07715804944184146
103614,0.04625182829430878
103615,0.027501277274702956
103624,0.07994915167562185
103625,0.07759477833992075
103628,0.18378174875207
103629,0.09506443861581738
103647,0.04448387883479589
103648,0.036260102999147475
103651,0.1503249025437766
103658,0.02081958503389807
103668,0.07569857712165814
103669,0.1284338728097041
103676,0.05448427637499128
103682,0.07825710879049723
103683,0.09434342096891107
103689,0.042878769486506825
103725,0.14220743212540407
103733,0.061995882580950325
103744,0.05080393345046769
103762,0.06857875718635158
103771,0.06402908509360405
103773,0.0383696716229546
103783,0.10750554977261666
103784,0.03522364386872217
103808,0.03198202793638912
103812,0.05271253835838836
103813,0.14871051877067937
103814,0.12739664540057846
103818,0.11176743766559398
103824,0.16062033430621026
103828,0.0358079539185792
103830,0.056986052465150754
103840,0.059571555464121476
103842,0.12800214474705823
103847,0.10233475892528433
103848,0.05402097495007708
103851,0.009219506754723019
103854,0.23367396332459453
103857,0.15218575047777066
103861,0.05774851851906285
103862,0.05281304913521884
103865,0.03526118487273648
103870,0.12229025905245665
103876,0.05673347709739182
103891,0.13461965233706863
103908,0.15754120339567926
103914,0.05795810342570574
103918,0.05858215044881055
103940,0.21686824915189465
103963,0.10232673841151926
103966,0.046587142441186835
103971,0.07386705878492861
103980,0.1628632000656882
103984,0.060859125169357424
103985,0.11307844893610439
103998,0.04685470935589939
104019,0.054930061631787555
104026,0.027187934754036153
104035,0.13471202739531588
104044,0.07096465234629716
104045,0.1817925926130099
104047,0.0374851984069632
104051,0.029659029904324757
104058,0.07705898103411804
104063,0.06282181701973158
104066,0.0492788723861805
104087,0.02908889582216957
104089,0.08265160344502431
104095,0.05264504114334077
104098,0.09323114532121089
104104,0.15962619732210992
104110,0.14255554807957183
104120,0.06721016543077235
104122,0.14506528681682349
104131,0.019736642800020333
104132,0.11903468760621452
104135,0.0416714103686524
104136,0.03164241225910823
104149,0.06983627324681976
104150,0.11013299223887757
104156,0.13795878906346276
104165,0.09005794435627569
104175,0.09575189649635814
104179,0.03522499354018713
104184,0.051101618987495746
104206,0.03641297022902469
104216,0.05582163905887472
104230,0.13807414326689005
104257,0.042731544560902744
104272,0.0710791319486681
104273,0.04536650294110486
104278,0.050988868282384955
104294,0.11412561471005558
104295,0.20182627264098654
104297,0.10100473132432684
104298,0.19230606757132288
104308,0.06908800978865898
104318,0.09379116839443419
104319,0.03952279912248666
104320,0.10143311073860971
104327,0.07761247286269163
104334,0.22078134795368928
104344,0.06565521925676543
104350,0.11913024119068533
104351,0.15685275469394822
104354,0.10613231560042034
104369,0.07932394508995098
104376,0.05950177937656959
104381,0.016689056277637584
104384,0.08356650941781414
104391,0.06516269402292174
104394,0.050208627985547184
104398,0.154620691831621
104402,0.12455384735196608
104408,0.04567495486603348
104409,0.05290834875609031
104410,0.09012415040177064
104412,0.06327764079075655
104417,0.16672728502438977
104424,0.1036341672165253
104426,0.07738949379703047
104435,0.058557022087577834
104445,0.10463873562731539
104458,0.012435199989968311
104460,0.06054122327602786
104466,0.07439068437391219
104472,0.10727639726295692
104473,0.07755221203334635
104479,0.0782422810024834
104480,0.09316838090661053
104482,0.054025679494152795
104499,0.06530374362322805
104501,0.03166815457946804
104502,0.06432778226752203
104506,0.11471625914374582
104510,0.06641908439970308
104512,0.0433733991026514
104520,0.05844415308004174
104528,0.10609242991722835
104529,0.046116625138995546
104541,0.09662165539406921
104578,0.04616431266923951
104584,0.14631239426738984
104588,0.1281899018677636
104602,0.079548637761728
104610,0.0581135789402156
104611,0.14735287240049486
104618,0.08704811707156833
104620,0.059396034109590747
104622,0.1494546026643094
104624,0.02952225922158277
104625,0.1807824604131167
104634,0.18388722708299743
104639,0.24503078185648725
104646,0.05398482725743765
104647,0.1689037772575934
104652,0.03867794291686473
104670,0.06550015294429866
104677,0.04385106867161394
104685,0.08572689993114474
104691,0.0644775784336483
104696,0.0680778234322796
104699,0.031143677421641647
104712,0.14026274374857053
104714,0.06783055001201585
104717,0.05652018537504367
104718,0.03653787876142447
104740,0.10600415506077987
104741,0.07571202623046878
104743,0.029345837185289252
104744,0.08681957257332916
104747,0.1042463993699766
104767,0.025858098507204542
104772,0.17786599721696564
104776,0.12239638242665281
104779,0.0834599797280747
104814,0.06833888764477429
104815,0.10849930048237698
104830,0.14143814268797508
104831,0.14389710067640918
104833,0.051056846890086015
104839,0.07698296181525673
104840,0.18504007953106202
104860,0.15901899561584798
104861,0.027494357361242894
104866,0.08398080364498257
104870,0.03272189664827823
104877,0.05307778501313703
104878,0.04828207233083326
104879,0.058925634146325116
104880,0.05720665026937556
104899,0.07876620716937441
104906,0.034244995063524214
104907,0.12954493774843728
104913,0.08486883013034509
104916,0.1375121654808914
104921,0.08167061795335843
104930,0.06919849715341354
104931,0.11088802056304
104936,0.0860908268328672
104937,0.06928725882412093
104942,0.08184933183916546
104943,0.048302991030473794
104969,0.10319546357107715
104972,0.07847489535721607
104988,0.1315232290048277
105013,0.044706244072067025
105015,0.05442834312343381
105019,0.06263150324148305
105027,0.07504579146552905
105030,0.10758355531691494
105035,0.1589284855631371
105041,0.07275617016393321
105051,0.17684672033340992
105056,0.041443175555897216
105067,0.22427588702978504
105071,0.15269415324883362
105072,0.06035995737453897
105074,0.22994470398664546
105091,0.05022717820442655
105101,0.08559085310946782
105103,0.13811783413277792
105134,0.05067693894052461
105139,0.10456090054960925
105142,0.11303990393137384
105146,0.11069987467301856
105163,0.056485937782152655
105168,0.07653227053517603
105172,0.024920459193959077
105176,0.16547235753369452
105195,0.04900246090533198
105196,0.11650320345387151
105197,0.05169403867632104
105203,0.056913808193348396
105223,0.04562721971751021
105227,0.10643192187335593
105228,0.04841272789236838
105230,0.07377660883511994
105231,0.19094700131610182
105239,0.027012590277273978
105242,0.11431394122812205
105244,0.0380907267958711
105245,0.1351796858632368
105248,0.02482781843994459
105249,0.09464297241664038
105266,0.09832253699212712
105271,0.10192391767742696
105276,0.03470957072962671
105282,0.04990917328615548
105292,0.12587951633798225
105297,0.05735582993306466
105332,0.03905887920999039
105333,0.07687024626771828
105343,0.044177810761743395
105344,0.015590494820336073
105345,0.08794947125149803
105357,0.10270674483573408
105359,0.08595383904471267
105366,0.07806664566140754
105367,0.059325617392426075
105370,0.0376095366650423
105377,0.1310530165255595
105390,0.12289858681229367
105399,0.07941775312891758
105403,0.06779386509756409
105404,0.08930136270587961
105414,0.052878345059530235
105417,0.11426082414134632
105425,0.07042940392682119
105452,0.07208408911788716
105454,0.0704708563037803
105456,0.16196890793053104
105470,0.032307504147806164
105471,0.04294846981627968
105483,0.2516472339886969
105493,0.027779619335162428
105508,0.08575654814147261
105514,0.06851600505724834
105515,0.04849321194680852
105528,0.2040869748324775
105529,0.05826779631314549
105531,0.05013731629068308
105532,0.035109729129940065
105558,0.026665838908888153
105574,0.033818183395711104
105578,0.05086801248373015
105584,0.09397140232422674
105595,0.13641478765655396
105617,0.0839306794293865
105618,0.01942877034766991
105621,0.10694769342599798
105625,0.12632065571382234
105629,0.13785273049201877
105630,0.029315279425916736
105634,0.05493459889936315
105635,0.06691096664163776
105641,0.10262481307765949
105647,0.06549182296172287
105648,0.11065906625441209
105655,0.05655570873197688
105657,0.03770321651077769
105672,0.15799474302612718
105678,0.04248403090381065
105682,0.1418057011297125
105691,0.07075937804051638
105692,0.0701625907074098
105706,0.04477294204196328
105712,0.051156482090128255
105720,0.11926739002770753
105734,0.1168389675280889
105735,0.08678163114350565
105736,0.07709034484309431
105737,0.043409580070649476
105738,0.0506993522705924
105740,0.17443469248574794
105744,0.1609775652717626
105747,0.05455001189014605
105749,0.1319827374752092
105754,0.04715959196988495
105758,0.0324734189306799
105760,0.10399551120695313
105767,0.03183152919439368
105784,0.12998459985340483
105791,0.039721532337207766
105802,0.13883227056155645
105807,0.16242546942562408
105809,0.038005107496874864
105816,0.102222329751712
105817,0.1292459749841231
105824,0.09259521887311002
105832,0.1598744831052321
105856,0.15876196276150267
105865,0.03560418785189223
105899,0.18192458484443036
105906,0.044032877984399976
105916,0.04690160581771727
105923,0.08023909291721407
105937,0.12206348301532993
105965,0.033225255333859643
105966,0.1814527307107784
105968,0.0948414759493839
105973,0.0712436987334972
105976,0.1465969531694905
105978,0.12197299650821182
105979,0.08263697432399598
105991,0.1448362393783464
105998,0.12671195149914893
105999,0.07586976286391153
106000,0.08739750969077856
106001,0.11769887131215218
106010,0.023492795849438964
106011,0.12520428379296422
106013,0.12847232580722087
106015,0.06771761393112222
106026,0.06507133735076505
106032,0.046243936351011254
106035,0.1280508541779369
106040,0.12740710126367719
106041,0.08432751201126464
106044,0.04316803352077638
106053,0.18511606994620947
106054,0.0720506643042234
106065,0.08318097038217465
106081,0.06513322711631808
106083,0.060424025616868875
106087,0.052724836046896595
106090,0.09127600988187791
106101,0.028263067608622044
106102,0.06573300398142201
106109,0.17594486623436242
106116,0.07798042845608896
106150,0.027163706635945962
106155,0.2066585137392288
106166,0.07574732352551249
106176,0.15827563473912798
106189,0.10077781810853281
106199,0.07018152377526737
106205,0.22813856757517365
106206,0.15544236009026896
106211,0.056653005721915464
106214,0.11819970904736461
106216,0.04376987842530073
106217,0.1503011082131669
106225,0.18722413307306252
106249,0.033293080469256164
106256,0.04588987533093011
106258,0.03823043669674298
106261,0.14279259222837878
106262,0.12966263597090583
106264,0.03864992399776959
106271,0.07643292932936188
106276,0.02531747862387292
106277,0.12463706603116603
106286,0.08219422040345029
106293,0.05495246418530016
106295,0.07714353603237137
106296,0.062350185637683735
106297,0.14888875194659337
106298,0.046179998901989164
106311,0.06197635146296131
106314,0.10275583418890999
106320,0.06552327590450291
106334,0.06477331683303375
106346,0.054051070428186035
106347,0.024990665052622995
106349,0.0853221591344468
106354,0.11473746945843681
106360,0.04884020066264889
106373,0.05256001632446459
106377,0.05309275482972752
106386,0.11403381356117881
106387,0.11391970195844431
106391,0.023140140780143002
106401,0.2425489688469555
106411,0.08985378649995032
106413,0.14467138481728176
106426,0.08425550075495186
106427,0.06470393236552395
106428,0.057084361881954725
106434,0.17511613444629717
106438,0.03264983467326788
106440,0.08352347149409545
106441,0.14917772739973306
106452,0.14600905136928358
106453,0.1966684871300931
106454,0.14074660060360997
106457,0.08208228882349113
106484,0.04141054592804253
106488,0.08052253793022326
106491,0.04807967701888833
106514,0.0999152149981084
106527,0.01816942011221463
106528,0.042785173716871086
106529,0.04760625822587961
106534,0.04967468268869582
106550,0.1462536592558139
106577,0.10449232108247444
106585,0.14513909510009004
106590,0.03688020486161041
106607,0.0800480843358529
106610,0.07835797156703392
106611,0.041207248120184205
106612,0.12901155750611087
106624,0.04313669895098816
106631,0.08905914517660557
106647,0.12078923228460217
106660,0.06765998233802878
106674,0.059696594125222165
106687,0.06236130298294197
106712,0.14965776262835265
106713,0.04224824707352739
106717,0.05561141719577428
106720,0.20249246748866173
106721,0.10372152598294053
106724,0.048235833155247015
106735,0.09740963560921202
106739,0.12933730089343534
106740,0.052914924140817894
106754,0.10837773279863912
106760,0.053370472064537926
106761,0.024595061008644295
106784,0.1976667412925406
106787,0.08829778496567643
106797,0.044128059696158406
106798,0.0640910797617264
106802,0.1322184735377078
106803,0.07069424248707999
106804,0.10782280854196288
106805,0.04717198231567752
106810,0.10453019802659265
106812,0.03836557433994035
106813,0.017466218341723343
106817,0.1472716024150588
106822,0.09031630217724304
106823,0.16819302026304525
106827,0.036518701611902314
106841,0.027990186663359454
106851,0.1306851031099085
106852,0.15042143244379627
106853,0.1467839113324927
106854,0.10537668438451492
106861,0.05450400424369539
106873,0.06329848873640866
106877,0.0904946215759771
106878,0.03857739268260253
106881,0.19196486397115775
106900,0.06726170512005722
106906,0.041177800473495264
106907,0.140203714459833
106914,0.04915243853245794
106916,0.09369037930767418
106924,0.1306896981429991
106931,0.06486524182210955
106936,0.04594721370381005
106937,0.14367194268325803
106938,0.08776953062439131
106939,0.09648282221193567
106943,0.028686495357467874
106944,0.07330550978748754
106967,0.09742280976280136
106980,0.04105827765562206
106986,0.0800810023619757
106987,0.05639729319003419
106990,0.04515467866406463
107013,0.06948237488480964
107023,0.10915265630655027
107033,0.049900782886986794
107037,0.07342499453701398
107048,0.1264961992356453
107071,0.03921568585584265
107081,0.0836526370902901
107113,0.07789394891158989
107130,0.12641057306035156
107131,0.07277938189318918
107145,0.09002882341184316
107156,0.1085698957052951
107219,0.26771485751914414
107222,0.17025489393984955
107223,0.14162930778218816
107232,0.1276118115495582
107245,0.09906729642505449
107246,0.05557219017317706
107247,0.09479897491584613
107256,0.05834580811252876
107259,0.06325887795357499
107260,0.038082191232084894
107279,0.04294192922613564
107280,0.03817158363289251
107281,0.08737912667490416
107285,0.030089251300677727
107329,0.09926268240508536
107337,0.11810593930916492
107349,0.06458061124934696
107350,0.08567082598439442
107351,0.04090653078219684
107359,0.21271101133230308
107391,0.06938306199050956
107394,0.09168680773536007
107395,0.04540964449684093
107406,0.13677151688809444
107416,0.09427766876528468
107417,0.03687361148730297
107418,0.05460504885589204
107419,0.0579020037545749
107444,0.0511084538186621
107445,0.05932934840436623
107446,0.0637406721013454
107460,0.09647075317476189
107470,0.027495618097119087
107475,0.06551575630028467
107520,0.05052595604842748
107526,0.07811527305975934
107527,0.03191360942283354
107530,0.02782139662878081
107532,0.06376669634465647
107534,0.07255891352212415
107535,0.05414048060277189
107554,0.07477650693331857
107556,0.1184617008230532
107559,0.10018445111381549
107561,0.05659153976617249
107564,0.18409163299633033
107566,0.10910335714826327
107571,0.06578840670506371
107590,0.042550393971153046
107602,0.2354117790194079
107625,0.0856847644263602
107626,0.14862596873747833
107635,0.02894996231774763
107636,0.07319973205677643
107645,0.06240439701576674
107652,0.10020781902844507
107655,0.06721553064021389
107668,0.06302697797304946
107670,0.14123340773124574
107677,0.01628969030258206
107680,0.1289535957575089
107683,0.17021151995761083
107684,0.05298455684988461
107691,0.046402977442259234
107692,0.07678743922688128
107703,0.08752492213059848
107709,0.05273170162031943
107710,0.1251967984334347
107721,0.10571889357142657
107725,0.04986122110400153
107727,0.04050085646664898
107739,0.04495588975655935
107740,0.14426383069558965
107741,0.03834581968613802
107747,0.04706078750726815
107765,0.19243925685929952
107768,0.029284376021390526
107775,0.20411312567500103
107782,0.10124967676765322
107790,0.042144585676920795
107801,0.03390735569889097
107807,0.052343863401385124
107811,0.14581439297599358
107817,0.10752865978480448
107826,0.09942907863124172
107838,0.10646945340329418
107839,0.05877664697163332
107843,0.14336850246585522
107847,0.07772760617050964
107849,0.21765607693207098
107850,0.05524894015732908
107867,0.1783367149196132
107871,0.03030461890466845
107908,0.09980365569050824
107913,0.056436941510671516
107927,0.025935784525097035
107931,0.02589563218296147
107955,0.03972522426828175
107962,0.11620970673505905
107977,0.09231548211748847
107978,0.02597958448670938
107993,0.1480804760792471
108010,0.050383042161198835
108016,0.058314517042788006
108018,0.033049429314047876
108027,0.06471524063194631
108045,0.11954397163315492
108069,0.14746242323296502
108082,0.1336173071556418
108089,0.09796478095504406
108092,0.04655767281791237
108106,0.11308853098358852
108112,0.07704601014308612
108120,0.10634777695595048
108122,0.26982558260357736
108135,0.14051048143285524
108170,0.03489415105429895
108171,0.0699659999003594
108177,0.048929628178466994
108180,0.21008170329471632
108183,0.06743363037611366
108184,0.1823845918273061
108185,0.04772723110523371
108192,0.07177825434026526
108195,0.03339091018874323
108196,0.08396763333185212
108218,0.07069060339107627
108219,0.1733670250366044
108243,0.1336423049137087
108249,0.06300438480836634
108251,0.1416859232114596
